t,x_filtered,y_filtered,yaw_filtered,x_gt,y_gt,yaw_gt,pos_error,yaw_error
42.3,6.478514298640999,3.0688602046481774,0.41462584097178484,7.399855029695238,1.9829693536584478,-0.5395613172352375,1.4240883690848538,0.9541871582070223
42.33,6.487520885099158,3.0728315388682477,0.4147941067637413,7.400656228791794,1.9836293698489185,-0.5416242688250636,1.4213294906168235,0.9564183755888049
42.36,6.505113165360168,3.080596268056038,0.41537516105313904,7.402172350813258,1.9850556267089383,-0.5455142253161489,1.4159535582246248,0.960889386369288
42.39999999999999,6.521226924312658,3.0877526628466745,0.41804303768154777,7.402172350813258,1.9850556267089383,-0.5455142253161489,1.4113842843036306,0.9635572629976967
42.42999999999999,6.528862509431211,3.0911758076608313,0.42004571810565733,7.403232818620259,1.9864459022925953,-0.5475664247039553,1.4088831042376306,0.9676121428096127
42.459999999999994,6.536320514336259,3.094544837716344,0.4224005623684663,7.403700653034669,1.9872096946111486,-0.5479946177328374,1.4066056391769073,0.9703951801013038
42.499999999999986,6.557267767859817,3.1041601629746554,0.43074937098836025,7.402964582637306,1.9868315684168367,-0.5452087505404729,1.4012945053561514,0.9759581215288331
42.52999999999999,6.5636673417599205,3.1071455341498457,0.43362790383110394,7.402064082705332,1.9862340052292031,-0.542175858449431,1.3997684633163798,0.9758037622805349
42.55999999999999,6.574800880309531,3.1123769723978976,0.4376566947951416,7.402064082705332,1.9862340052292031,-0.542175858449431,1.3973411854452966,0.9798325532445725
42.59999999999998,6.585103442490069,3.1172385270544263,0.44025099347706187,7.402412370417056,1.9868747976509888,-0.544115438564598,1.3948892588374207,0.9843664320416599
42.62999999999998,6.590080885243001,3.11959006363924,0.4411682447463969,7.402292163506339,1.987033920129817,-0.5445206417340249,1.393689556084533,0.9856888864804219
42.65999999999998,6.599768945682116,3.1241711851126297,0.4425993452770373,7.401067995482741,1.9861114543359406,-0.541418228814451,1.391854919891759,0.9840175740914883
42.7,6.604515247142621,3.1264180868635187,0.4431740612458152,7.399480330830974,1.984832370481844,-0.5373014223413981,1.3911101437809628,0.9804754835872134
42.730000000000004,6.613909476135156,3.130870105391114,0.44401667170944553,7.398247191238531,1.9839961213310648,-0.5340947147858107,1.3894263516456544,0.9781113864952562
42.760000000000005,6.623292513389412,3.135320794310185,0.4444370924213891,7.398296741233516,1.9838020315993965,-0.5336422030884949,1.3880299038749921,0.978079295509884
42.8,6.632744509591125,3.139803865441366,0.4444152534974603,7.398296741233516,1.9838020315993965,-0.5336422030884949,1.3865101727786353,0.9780574565859552
